CID,name,CN_TriggerLevel,skill_tag,CN_skill_tag,skill_text,INSTRUCTION,comment,damage_ratio,damage_ratio_growth,D_LEVEL12,D_LEVEL14,D_LEVEL16,stun_ratio,stun_ratio_growth,S_LEVEL12,S_LEVEL14,S_LEVEL16,sp_threshold,sp_consume,sp_recovery,adrenaline_threshold,adrenaline_consume,adrenaline_recovery,fever_recovery,self_fever_re,miasmic_shield_break,distance_attenuation,initial_level,anomaly_accumulation,skill_type,trigger_buff_level,element_type,element_damage_percent,diff_multiplier,ticks,hit_times,on_field,anomaly_attack,interruption_resistance,swap_cancel_ticks,labels,follow_up,follow_by,aid_direction,aid_lag_ticks,tick_list,force_add_condition_APL,heavy_attack,max_repeat_times,do_immediately,anomaly_update_list
1381,零号·安比,普攻,1381_NA_3,第3段普攻,普通攻击：电击穿,,三段,80.10%,7.30%,160.40%,175.00%,189.60%,71.90%,3.30%,108.20%,114.80%,121.40%,0,0,2.35,0,0,0,,17.9575,65.28,0,0,6527,0,0,3,1,0,37,8,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1381,零号·安比,普攻,1381_NA_3_A,第3段普攻（形态A）,普通攻击：电击穿,,三段终结，在连续普攻中，这一段会被吞掉，所以一般不会触发和使用。,39.90%,3.70%,80.60%,88.00%,95.40%,62.10%,2.90%,94.00%,99.80%,105.60%,0,0,2.031,0,0,0,,15.5375,56.41,0,0,5640,0,0,3,1,0,0,1,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1381,零号·安比,普攻,1381_NA_4,第4段普攻,普通攻击：电击穿,,四段（x1）,154.50%,14.10%,309.60%,337.80%,366.00%,137.70%,6.30%,207.00%,219.60%,232.20%,0,0,4.506,0,0,0,0,34.43,125.17,0,0,12516,0,0,3,1,0,11,1,TRUE,TRUE,0,0,,1381_NA_5|1381_NA_5,,0,0,,status.1381:on_field==False;status.1381:lasting_node_tag==1381_NA_4|status.1381:repeat_times==5,FALSE,5,FALSE,
1381,零号·安比,普攻,1381_NA_5,第5段普攻,普通攻击：电击穿,,五段,148.50%,13.50%,297.00%,324.00%,351.00%,130.90%,6.00%,196.90%,208.90%,220.90%,0,0,4.283,0,0,0,,32.725,118.96,0,0,11895,0,0,3,1,0,74,8,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1381,零号·安比,特殊技,1381_CoAttack,协同攻击,特殊技：苍光,,[白雷],167.20%,15.20%,334.40%,364.80%,395.20%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,,0,0,0,0,0,1,1,3,1,0,0,1,FALSE,TRUE,0,0,"{""aftershock_attack"":1,""additional_damage"":1}",1381_E_Aid|1381_CoAttack,1831_E_A|1831_CoAttack|1831_E_EX,0,0,,attribute.1381:special_state→雷殛==True;attribute.1381:cinema>=1|attribute.1381:special_state→1画状态==True,FALSE,1,FALSE,
1381,零号·安比,特殊技,1381_E_Aid,3连E后的追加攻击,特殊技：雷殛,,[雷殛],188.10%,17.10%,376.20%,410.40%,444.60%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,,0,0,0,0,0,1,1,3,1,0,0,1,FALSE,TRUE,0,0,"{""aftershock_attack"":1,""additional_damage"":1}",1381_Cinema_6,1831_CoAttack,0,0,,attribute.1381:cinema==6|attribute.1381:special_state→6画状态==True,FALSE,1,FALSE,
1381,零号·安比,特殊技,1381_E_A,特殊技形态A,特殊技：苍光,,,43.00%,4.00%,87.00%,95.00%,103.00%,33.10%,1.60%,50.70%,53.90%,57.10%,0,0,0,0,0,0,,8.2775,30.04,0,0,3003,1,1,3,1,0,27,1,TRUE,TRUE,0,0,,1381_CoAttack,,0,0,,attribute.1381:special_state→白雷==True,FALSE,1,FALSE,
1381,零号·安比,特殊技,1381_E_B,特殊技形态B,特殊技：星雷,,,59.60%,5.50%,120.10%,131.10%,142.10%,59.60%,2.80%,90.40%,96.00%,101.60%,0,0,0,0,0,0,,14.905,54.17,0,0,5416,1,1,3,1,0,0,1,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1381,零号·安比,强化特殊技,1381_E_EX,强化特殊技,强化特殊技：极雷断空,,,379.60%,34.60%,760.20%,829.40%,898.60%,458.60%,20.90%,688.50%,730.30%,772.10%,60,60,0,0,0,0,,167.5575,128.37,0,0,46496,1,2,3,1,0,80,1,TRUE,TRUE,0,0,,1381_CoAttack,,0,0,,attribute.1381:cinema>=1|attribute.1381:special_state→1画状态==True,TRUE,1,FALSE,
1381,零号·安比,冲刺攻击,1381_RA,冲刺攻击,冲刺攻击：奔流,,,82.50%,7.50%,165.00%,180.00%,195.00%,41.30%,1.90%,62.20%,66.00%,69.80%,0,0,1.35,0,0,0,,10.3125,37.49,0,0,3748,2,3,3,1,0,49,3,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1381,零号·安比,闪避反击,1381_CA,闪避反击,闪避反击：地闪回击,,,250.60%,22.80%,501.40%,547.00%,592.60%,218.20%,10.00%,328.20%,348.20%,368.20%,0,0,3.539,0,0,0,,27.06,248.31,0,0,9830,2,4,3,1,0,72,6,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1381,零号·安比,连携技,1381_QTE,连携技,连携技：疾跃落雷,,,563.80%,51.30%,1128.10%,1230.70%,1333.30%,198.10%,9.10%,298.20%,316.40%,334.60%,0,0,0,0,0,0,,232.4025,180.01,0,0,37950,3,5,3,1,0,82,10,TRUE,TRUE,0,82,,,,0,0,,,TRUE,1,TRUE,
1381,零号·安比,终结技,1381_Q,终结技,终结技：斩空掠电,,,1734.90%,157.80%,3470.70%,3786.30%,4101.90%,276.90%,12.60%,415.50%,440.70%,465.90%,0,0,0,0,0,0,,0,751.67,0,0,25166,3,6,3,1,0,147,13,TRUE,TRUE,0,147,,,,0,0,,,TRUE,1,TRUE,
1381,零号·安比,受击支援,1381_BH_Aid,受击支援,快速支援：云闪,,,108.20%,9.90%,217.10%,236.90%,256.70%,108.20%,5.00%,163.20%,173.20%,183.20%,0,0,1.77,0,0,0,,27.06,49.16,0,0,9830,5,7,3,1,0,62,6,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1381,零号·安比,招架/回避支援,1381_Light_parry_Aid,轻招架,招架支援：逆极反袭,,轻招架,0.00%,0.00%,0.00%,0.00%,0.00%,271.30%,12.40%,407.70%,432.50%,457.30%,0,0,0,0,0,0,,0,366.64,0,0,0,5,8,0,1,0,30,1,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,TRUE,
1381,零号·安比,招架/回避支援,1381_Heavy_parry_Aid,重招架,招架支援：逆极反袭,,重招架,0.00%,0.00%,0.00%,0.00%,0.00%,342.80%,15.60%,514.40%,545.60%,576.80%,0,0,0,0,0,0,,0,416.64,0,0,0,5,8,0,1,0,30,1,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,TRUE,
1381,零号·安比,招架/回避支援,1381_Chain_parry_Aid,连续招架,招架支援：逆极反袭,,连续招架,0.00%,0.00%,0.00%,0.00%,0.00%,166.80%,7.60%,250.40%,265.60%,280.80%,0,0,0,0,0,0,,0,116.64,0,0,0,5,8,0,1,0,10,1,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,TRUE,
1381,零号·安比,突击支援,1381_Assault_Aid,突击支援,支援突击：直击先导,,,407.10%,37.10%,815.20%,889.40%,963.60%,356.20%,16.20%,534.40%,566.80%,599.20%,0,0,0,0,0,0,,114.51,184.97,0,0,34692,5,9,3,1,0,0,1,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1381,零号·安比,招架/回避支援,1381_Cinema_6,影画6,影画6,,,34.50%,3.20%,69.70%,76.10%,82.50%,17.30%,0.80%,26.10%,27.70%,29.30%,0,0,0.987,0,0,0,,7.5625,0,0,0,0,5,8,3,1,0,0,1,FALSE,FALSE,0,0,"{""aftershock_attack"":1,""additional_damage"":1}",,1381_E_Aid,0,0,,,TRUE,1,FALSE,
1361,扳机,普攻,1361_NA_1,第1段普攻,普通攻击：冷膛射击,,一段,34.50%,3.20%,69.70%,76.10%,82.50%,17.30%,0.80%,26.10%,27.70%,29.30%,0,0,0.987,0,0,0,,7.5625,19.59,0,0,0,0,0,0,1,0,26,1,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1361,扳机,普攻,1361_NA_2,第2段普攻,普通攻击：冷膛射击,,二段,56.90%,5.20%,114.10%,124.50%,134.90%,28.50%,1.30%,42.80%,45.40%,48.00%,0,0,2.002,0,0,0,,15.3175,58.25,0,0,0,0,0,0,1,0,44,1,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1361,扳机,普攻,1361_NA_3,第3段普攻,普通攻击：冷膛射击,,三段,110.90%,10.10%,222.00%,242.20%,262.40%,60.80%,2.80%,91.60%,97.20%,102.80%,0,0,3.281,0,0,0,,25.08,96.31,0,0,0,0,0,0,1,0,55,4,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1361,扳机,普攻,1361_NA_4,第4段普攻,普通攻击：冷膛射击,,四段,243.00%,22.10%,486.10%,530.30%,574.50%,176.90%,8.10%,266.00%,282.20%,298.40%,0,0,6.976,0,0,0,,53.295,193.77,0,0,17441,0,0,3,1,0,91,6,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1361,扳机,普攻,1361_SNA_1,第1段特殊普攻,普通攻击：无音狙杀,,射击,47.60%,4.40%,96.00%,104.80%,113.60%,23.80%,1.10%,35.90%,38.10%,40.30%,0,0,1.362,0,0,0,,10.4425,27.01,0,0,2700,0,0,3,1,0,32,3,TRUE,TRUE,0,0,,,1361_SNA_0,0,0,,,FALSE,1,FALSE,
1361,扳机,普攻,1361_SNA_2,第2段特殊普攻,普通攻击：无音狙杀,,反击,233.90%,21.30%,468.20%,510.80%,553.40%,148.80%,6.80%,223.60%,237.20%,250.80%,0,0,6.957,0,0,0,,53.1575,193.23,0,0,19322,0,0,3,1,0,93,3,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1361,扳机,普攻,1361_SNA_3,第3段特殊普攻,普通攻击：无音狙杀,,终结,131.20%,12.00%,263.20%,287.20%,311.20%,65.60%,3.00%,98.60%,104.60%,110.60%,0,0,4.489,0,0,0,,34.2925,74.55,0,0,11926,0,0,3,1,0,87,4,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1361,扳机,普攻,1361_CoAttack_A,协同攻击A,普通攻击：协奏狙杀,,单段，未 * 2,47.90%,4.40%,96.30%,105.10%,113.90%,35.90%,1.70%,54.60%,58.00%,61.40%,0,0,0,0,0,0,,0,0,0,0,1086,0,0,3,1,0,20,3,FALSE,FALSE,0,0,"{""aftershock_attack"":1}",1361_CoAttack_A,,0,0,,status.1361:lasting_node_tag==1361_CoAttack_A|status.1361:repeat_times<2,FALSE,1,FALSE,
1361,扳机,特殊技,1361_E,特殊技,特殊技：幽闪,,,71.50%,6.50%,143.00%,156.00%,169.00%,71.50%,3.30%,107.80%,114.40%,121.00%,0,0,0,0,0,0,,17.875,65,0,0,6500,1,1,3,1,0,82,4,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1361,扳机,强化特殊技,1361_E_EX,强化特殊技,强化特殊技：幽闪花葬,,,634.40%,57.70%,1269.10%,1384.50%,1499.90%,432.70%,19.70%,649.40%,688.80%,728.20%,60,60,0,0,0,0,,210.8425,233.34,0,0,35666,1,2,3,1,0,143,7,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1361,扳机,冲刺攻击,1361_RA,冲刺攻击,冲刺攻击：怨魂返,,,51.40%,4.70%,103.10%,112.50%,121.90%,25.70%,1.20%,38.90%,41.30%,43.70%,0,0,0.841,0,0,0,,6.435,23.36,0,0,0,2,3,0,1,0,29,1,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1361,扳机,闪避反击,1361_CA,闪避反击,闪避反击：极魂罚,,,219.70%,20.00%,439.70%,479.70%,519.70%,194.40%,8.90%,292.30%,310.10%,327.90%,0,0,2.76,0,0,0,,21.0925,226.67,0,0,7666,2,4,3,1,0,65,3,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1361,扳机,连携技,1361_QTE,连携技,连携技：冥河之引,,,574.70%,52.30%,1150.00%,1254.60%,1359.20%,135.80%,6.20%,204.00%,216.40%,228.80%,0,0,0,0,0,0,,216.81,123.37,0,0,32286,3,5,3,1,0,51,5,TRUE,TRUE,0,51,,,,0,0,,,TRUE,1,TRUE,
1361,扳机,终结技,1361_Q,终结技,终结技：冥府挽歌,,,1480.50%,134.60%,2961.10%,3230.30%,3499.50%,922.00%,42.00%,1384.00%,1468.00%,1552.00%,0,0,0,0,0,0,,0,576.67,0,0,7666,3,6,3,1,0,37,5,TRUE,TRUE,0,37,,,,0,0,,,TRUE,1,TRUE,
1361,扳机,受击支援,1361_BH_Aid,受击支援,快速支援：冷枪援护,,,84.40%,7.70%,169.10%,184.50%,199.90%,84.40%,3.90%,127.30%,135.10%,142.90%,0,0,2.76,0,0,0,,21.0925,38.34,0,0,7666,5,7,3,1,0,50,3,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1361,扳机,招架/回避支援,1361_Light_parry_Aid,轻招架,招架支援：死线偏移,,轻招架,0.00%,0.00%,0.00%,0.00%,0.00%,271.30%,12.40%,407.70%,432.50%,457.30%,0,0,0,0,0,0,,0,366.64,0,0,0,5,8,0,1,0,30,1,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,TRUE,
1361,扳机,招架/回避支援,1361_Heavy_parry_Aid,重招架,招架支援：死线偏移,,重招架,0.00%,0.00%,0.00%,0.00%,0.00%,342.80%,15.60%,514.40%,545.60%,576.80%,0,0,0,0,0,0,,0,416.64,0,0,0,5,8,0,1,0,30,1,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,TRUE,
1361,扳机,招架/回避支援,1361_Chain_parry_Aid,连续招架,招架支援：死线偏移,,连续招架,0.00%,0.00%,0.00%,0.00%,0.00%,166.80%,7.60%,250.40%,265.60%,280.80%,0,0,0,0,0,0,,0,116.64,0,0,0,5,8,0,1,0,10,1,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,TRUE,
1361,扳机,招架/回避支援,1361_Assault_Aid,突击支援,支援突击：殛雷穿心,,,432.90%,39.40%,866.30%,945.10%,1023.90%,327.40%,14.90%,491.30%,521.10%,550.90%,0,0,0,0,0,0,,121.4125,201.7,0,0,36951,5,8,3,1,0,0,1,TRUE,TRUE,0,0,,,,0,0,,,TRUE,1,FALSE,
1361,扳机,普攻,1361_CoAttack_1,第一段强化协同攻击,普通攻击：协奏狙杀·冥狱,,连射（单段，未 * 3）,22.60%,2.10%,45.70%,49.90%,54.10%,17.00%,0.80%,25.80%,27.40%,29.00%,0,0,0,0,0,0,,0,0,0,0,2049,0,0,3,1,0,20,3,FALSE,FALSE,0,0,"{""aftershock_attack"":1}",1361_CoAttack_1|1361_CoAttack_2,1361_CoAttack_1,0,0,,status.1361:lasting_node_tag==1361_CoAttack_1|status.1361:repeat_times<3;status.1361:lasting_node_tag==1361_CoAttack_1|status.1361:repeat_times>=3,FALSE,1,FALSE,
1361,扳机,普攻,1361_CoAttack_2,第二段强化协同攻击,普通攻击：协奏狙杀·冥狱,,终结,45.20%,4.20%,91.40%,99.80%,108.20%,34.00%,1.60%,51.60%,54.80%,58.00%,0,0,0,0,0,0,,0,0,0,0,4098,0,0,3,1,0,75,3,FALSE,FALSE,0,0,"{""aftershock_attack"":1}",,1361_CoAttack_1,0,0,,,FALSE,1,FALSE,
1361,扳机,普攻,1361_Cinema_4,影画4,匿息隐踪,,,200.00%,0.00%,200.00%,200.00%,200.00%,120.00%,0.00%,120.00%,120.00%,120.00%,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,1,0,0,1,FALSE,FALSE,0,0,,,,0,0,,,FALSE,1,FALSE,
1361,扳机,普攻,1361_SNA_0,第1段特殊普攻前摇,普通攻击：无音狙杀,,前摇,0.341,0.031,0.682,0.744,0.806,0.424,0.02,0.644,0.684,0.724,0,0,1.387,0,0,0,0,10.615,0,0,0,0,0,0,0,0,0,26,0,TRUE,FALSE,0,0,,1361_SNA_1,,0,0,,,FALSE,1,FALSE,
1331,薇薇安,普攻,1331_NA_1,第1段普攻,普通攻击：翎羽拂击,,一段,34.10%,3.10%,68.20%,74.40%,80.60%,42.40%,2.00%,64.40%,68.40%,72.40%,0,0,1.387,0,0,0,,10.615,38.51,0,0,0,0,0,0,1,0,32,1,TRUE,FALSE,0,0,,,,0,0,[22],,FALSE,1,FALSE,
1331,薇薇安,普攻,1331_NA_2,第2段普攻,普通攻击：翎羽拂击,,二段,24.20%,2.20%,48.40%,52.80%,57.20%,28.10%,1.30%,42.40%,45.00%,47.60%,0,0,0.92,0,0,0,,7.04,25.55,0,0,0,0,0,0,1,0,16,1,TRUE,FALSE,0,0,,,,0,0,[5],,FALSE,1,FALSE,
1331,薇薇安,普攻,1331_NA_3,第3段普攻,普通攻击：翎羽拂击,,三段,76.90%,7.00%,153.90%,167.90%,181.90%,81.80%,3.80%,123.60%,131.20%,138.80%,0,0,2.675,0,0,0,,20.46,74.31,0,0,0,0,0,0,1,0,42,3,TRUE,FALSE,0,0,,,,0,0,"[11,23,38]",,FALSE,1,FALSE,
1331,薇薇安,普攻,1331_NA_4,第4段普攻,普通攻击：翎羽拂击,,四段,128.40%,11.70%,257.10%,280.50%,303.90%,127.20%,5.80%,191.00%,202.60%,214.20%,0,0,4.16,0,0,0,,31.79,115.55,0,0,8661,0,0,4,1,0,67,2,TRUE,TRUE,0,0,,,,0,0,"[26,33]",,FALSE,1,FALSE,
1331,薇薇安,普攻,1331_SNA_1,特殊普攻1,普通攻击：淑女礼仪 · 舞步,,,47.80%,4.40%,96.20%,105.00%,113.80%,37.20%,1.70%,55.90%,59.30%,62.70%,0,0,1.215,0,0,0,,9.295,33.75,0,0,3375,0,0,4,1,0,71,7,TRUE,TRUE,0,0,"{""flight_feather"":1}",1331_SNA_2,,0,0,"[11,16,21,26,31,37,41]",,FALSE,1,FALSE,
1331,薇薇安,普攻,1331_SNA_2,特殊普攻2,普通攻击：裙裾浮游 · 悬落,,,80.20%,7.30%,160.50%,175.10%,189.70%,62.40%,2.90%,94.30%,100.10%,105.90%,0,0,2.04,0,0,0,,15.5925,56.66,0,0,5665,0,0,4,1,0,130,14,FALSE,TRUE,0,0,"{""only_buffed"":""Buff-角色-薇薇安-4画-悬落与落羽生花必暴""}",,1331_SNA_1,0,0,"[8,15,21,27,33,63,66,69,72,79,90,99,108,117]",,FALSE,1,FALSE,
1331,薇薇安,普攻,1331_CoAttack_A,协同攻击A,普通攻击：落羽生花,,,220.00%,20.00%,440.00%,480.00%,520.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,,0,0,0,0,12600,0,0,4,1,0,0,1,FALSE,TRUE,0,0,"{""only_buffed"":""Buff-角色-薇薇安-4画-悬落与落羽生花必暴"", ""additional_damage"":1}",,,0,0,,,FALSE,1,FALSE,
1331,薇薇安,特殊技,1331_E,特殊技,特殊技：银羽咏叹,,,56.90%,5.20%,114.10%,124.50%,134.90%,56.90%,2.60%,85.50%,90.70%,95.90%,0,0,0,0,0,0,,14.2175,51.69,0,0,4134,1,1,4,1,0,68,2,TRUE,TRUE,0,0,,,,0,0,"[13,35]",,FALSE,1,FALSE,
1331,薇薇安,强化特殊技,1331_E_EX,强化特殊技,强化特殊技：堇花悼亡,,,592.60%,53.90%,1185.50%,1293.30%,1401.10%,484.80%,22.10%,727.90%,772.10%,816.30%,60,60,0,0,0,0,,175.12,146.71,0,0,35256,1,2,4,1,0,127,9,TRUE,TRUE,0,0,"{""flight_feather"":3,""c6_feather"":1}",1331_SNA_2,,0,0,"[12,19,25,31,46,50,54,64,72]",status.1331:on_field==False|attribute.1331:special_state→裙裾浮游==True,FALSE,1,FALSE,
1331,薇薇安,冲刺攻击,1331_RA,冲刺攻击,冲刺攻击：银刺舞曲,,,49.60%,4.60%,100.20%,109.40%,118.60%,24.80%,1.20%,38.00%,40.40%,42.80%,0,0,0.811,0,0,0,,6.215,22.51,0,0,0,2,3,0,1,0,27,2,TRUE,TRUE,0,0,,,,0,0,"[10,17]",,FALSE,1,FALSE,
1331,薇薇安,闪避反击,1331_CA,闪避反击,闪避反击：羽刃反振,,,236.40%,21.50%,472.90%,515.90%,558.90%,207.30%,9.50%,311.80%,330.80%,349.80%,0,0,3.182,0,0,0,,24.31,238.37,0,0,7069,2,4,4,1,0,62,2,TRUE,TRUE,0,0,,,,0,0,"[5,37]",,FALSE,1,FALSE,
1331,薇薇安,连携技,1331_QTE,连携技,连携技：星羽和声,,,658.90%,59.90%,1317.80%,1437.60%,1557.40%,220.00%,10.00%,330.00%,350.00%,370.00%,0,0,0,0,0,0,,237.875,199.97,0,0,31957,3,5,4,1,0,107,12,TRUE,TRUE,0,107,"{""flight_feather"":2}",1331_SNA_2,,0,0,"[7,13,18,23,28,33,62,88,92,94,100,104]",status.1331:on_field==False|attribute.1331:special_state→裙裾浮游==True,FALSE,1,TRUE,
1331,薇薇安,终结技,1331_Q,终结技,终结技：飞鸟鸣颂,,,1686.80%,153.40%,3374.20%,3681.00%,3987.80%,249.40%,11.40%,374.80%,397.60%,420.40%,0,0,0,0,0,0,,0,726.71,0,0,80856,3,6,4,1,0,123,16,TRUE,TRUE,0,123,"{""flight_feather"":5}",1331_SNA_2,,0,0,"[1,3,6,11,16,21,26,31,36,41,46,94,109,115,121,122]",status.1331:on_field==False|attribute.1331:special_state→裙裾浮游==True,FALSE,1,TRUE,
1331,薇薇安,快速支援,1331_BH_Aid,受击支援,快速支援：凛羽之护,,,97.30%,8.90%,195.20%,213.00%,230.80%,48.70%,2.30%,74.00%,78.60%,83.20%,0,0,1.591,0,0,0,,12.155,44.19,0,0,3534,5,7,4,1,0,73,2,TRUE,TRUE,0,0,,,,0,0,"[7,39]",,FALSE,1,FALSE,
1331,薇薇安,招架/回避支援,1331_Light_parry_Aid,轻招架,招架支援：银伞列阵,,轻招架,0.00%,0.00%,0.00%,0.00%,0.00%,271.30%,12.40%,407.70%,432.50%,457.30%,0,0,0,0,0,0,,0,366.64,0,0,0,5,8,0,1,0,30,1,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,TRUE,
1331,薇薇安,招架/回避支援,1331_Heavy_parry_Aid,重招架,招架支援：银伞列阵,,重招架,0.00%,0.00%,0.00%,0.00%,0.00%,342.80%,15.60%,514.40%,545.60%,576.80%,0,0,0,0,0,0,,0,416.64,0,0,0,5,8,0,1,0,30,1,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,TRUE,
1331,薇薇安,招架/回避支援,1331_Chain_parry_Aid,连续招架,招架支援：银伞列阵,,连续招架,0.00%,0.00%,0.00%,0.00%,0.00%,166.80%,7.60%,250.40%,265.60%,280.80%,0,0,0,0,0,0,,0,116.64,0,0,0,5,8,0,1,0,10,1,TRUE,TRUE,0,0,,,,0,0,,,FALSE,1,TRUE,
1331,薇薇安,突击支援,1331_Assault_Aid,突击支援,支援突击：裁决羽刃,,,373.90%,34.00%,747.90%,815.90%,883.90%,325.30%,14.80%,488.10%,517.70%,547.30%,0,0,0,0,0,0,,105.6,163.37,0,0,23656,5,9,4,1,0,120,7,TRUE,TRUE,0,0,"{""flight_feather"":2}",1331_SNA_2,,0,0,"[16,20,24,28,47,57,65]",status.1331:on_field==False|attribute.1331:special_state→裙裾浮游==True,FALSE,1,FALSE,
1331,薇薇安,招架/回避支援,1331_Core_Passive,核心被动,核心被动：命运悲歌,,[薇薇安的预言],55.00%,0.00%,55.00%,55.00%,55.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,,0,0,0,0,0,5,8,4,1,0,0,1,FALSE,TRUE,0,0,,,,0,0,,,FALSE,1,FALSE,
1331,薇薇安,普攻,1331_SNA_0,强化E接开伞衔接,衔接动作,,强化E中途长按闪避可退回开伞状态,0.431,0.04,0.871,0.951,1.031,0.216,0.01,0.326,0.346,0.366,0,0,0.705,0,0,0,0,5.39,0,0,0,0,0,0,0,0,0,50,0,TRUE,FALSE,0,0,,,,0,0,,,FALSE,1,FALSE,
1291,雨果,普攻,1291_NA_1,第1段普攻,普通攻击：暗渊四重奏,,一段,43.10%,4.00%,87.10%,95.10%,103.10%,21.60%,1.00%,32.60%,34.60%,36.60%,0,0,0.705,0,0,0,,5.39,19.59,0,0,0,0,0,0,1,0,28,2,TRUE,TRUE,0,0,,,,0,0,"[11,19]",,FALSE,1,FALSE,
1291,雨果,普攻,1291_NA_2,第2段普攻,普通攻击：暗渊四重奏,,二段,74.10%,6.80%,148.90%,162.50%,176.10%,54.90%,2.50%,82.40%,87.40%,92.40%,0,0,1.796,0,0,0,,13.7225,49.88,0,0,0,0,0,0,1,0,32,2,TRUE,TRUE,0,0,,,,0,0,"[8,20]",,FALSE,1,FALSE,
1291,雨果,普攻,1291_NA_3,第3段普攻,普通攻击：暗渊四重奏,,三段,169.60%,15.50%,340.10%,371.10%,402.10%,128.10%,5.90%,193.00%,204.80%,216.60%,0,0,4.191,0,0,0,,32.0375,116.41,0,0,0,0,0,0,1,0,67,9,TRUE,TRUE,0,0,,,,0,0,"[5,13,19,23,29,33,39,43,57]",,FALSE,1,FALSE,
1291,雨果,普攻,1291_SNA_1,第1段特殊普攻,普通攻击：暗渊四重奏,,斩击,149.10%,13.60%,298.70%,325.90%,353.10%,125.80%,5.80%,189.60%,201.20%,212.80%,0,0,4.115,0,0,0,,31.46,114.31,0,0,9581,0,0,2,1,0,84,7,TRUE,TRUE,0,0,,,,0,0,"[12,18,24,30,36,60,65]",,FALSE,1,FALSE,
1291,雨果,普攻,1291_SNA_2_NFC,第2段特殊普攻（不满）,普通攻击：暗渊四重奏,,射击,58.60%,5.40%,118.00%,128.80%,139.60%,50.10%,2.30%,75.40%,80.00%,84.60%,0,0,1.637,0,0,0,,12.5125,45.46,0,0,3617,0,0,2,1,0,110,5,TRUE,TRUE,0,0,,,,0,0,"[27,38,44,68,75]",,TRUE,1,FALSE,
1291,雨果,普攻,1291_SNA_2_FC,第2段特殊普攻（满）,普通攻击：暗渊四重奏,,蓄力射击,118.00%,10.80%,236.80%,258.40%,280.00%,95.70%,4.40%,144.10%,152.90%,161.70%,0,0,3.132,0,0,0,,23.925,87,0,0,7770,0,0,2,1,0,130,10,TRUE,TRUE,0,0,,,,0,0,"[11,14,18,23,28,35,80,85,90,94]",,TRUE,1,FALSE,
1291,雨果,特殊技,1291_E,特殊技,特殊技：魂狩·断罪,,,85.30%,7.80%,171.10%,186.70%,202.30%,85.30%,3.90%,128.20%,136.00%,143.80%,0,0,0,0,0,0,,21.34,77.52,0,0,7751,1,1,2,1,0,92,5,TRUE,TRUE,0,0,,,,0,0,"[30,35,40,54,63]",,FALSE,1,FALSE,
1291,雨果,强化特殊技,1291_E_EX_1,第1段强化特殊技,强化特殊技：魂狩·惩戒,,A,18.70%,1.70%,37.40%,40.80%,44.20%,432.40%,19.70%,649.10%,688.50%,727.90%,40,40,0,0,0,0,,7.755,9.51,0,0,2254,1,2,2,1,0,68,6,TRUE,TRUE,0,0,,1291_E_EX_2,,0,0,"[30,34,37,41,45,49]",,FALSE,1,FALSE,
